forcel,forcer
3.310685,714.562683
3.312868,714.822021
3.314963,715.099243
3.316968,715.393921
3.318884,715.705872
3.320681,716.034729
3.322299,716.380066
3.323709,716.741882
3.32491,717.119629
3.325933,717.513245
3.326807,717.921936
3.327503,718.34552
3.32799,718.783447
3.328238,719.235352
3.328249,719.70105
3.328021,720.180115
3.327614,720.671997
3.327059,721.17627
3.326385,721.692505
3.325561,722.220093
3.324589,722.758728
3.323439,723.307922
3.322139,723.867371
3.32075,724.436523
3.319332,725.014954
3.317944,725.60199
3.316555,726.197266
3.315138,726.800415
3.31369,727.411072
3.312213,728.028809
3.310766,728.653015
3.309408,729.283447
3.30814,729.919312
3.306931,730.560303
3.305753,731.206116
3.304575,731.856262
3.303396,732.510437
3.302278,733.168213
3.301278,733.829041
3.300397,734.492493
3.299606,735.158203
3.298875,735.825867
3.298203,736.495056
3.29759,737.165405
3.297097,737.836609
3.296753,738.508179
3.296558,739.179565
3.296481,739.850464
3.296494,740.520508
3.296596,741.189575
3.296788,741.8573
3.297128,742.523254
3.297647,743.187012
3.298345,743.848389
3.299191,744.506897
3.300157,745.162292
3.301211,745.814514
3.302355,746.463074
3.303618,747.10791
3.305029,747.748535
3.30659,748.384644
3.308269,749.016052
3.310038,749.642517
3.311895,750.263916
3.313872,750.879944
3.316028,751.490356
3.318391,752.09491
3.320963,752.693481
3.323684,753.285706
3.326494,753.871399
3.329363,754.450562
3.332292,755.022949
3.33531,755.588318
3.338447,756.146545
3.341702,756.697327
3.345018,757.240662
3.348333,757.776306
3.351619,758.304199
3.354904,758.82428
3.358248,759.336426
3.361682,759.840393
3.365176,760.336121
3.36867,760.823547
3.372104,761.30249
3.375478,761.773132
3.378822,762.235352
3.382196,762.689026
3.38563,763.134033
3.389124,763.570374
3.392617,763.998047
3.396051,764.417053
3.399425,764.827515
3.402799,765.229553
3.406233,765.623047
3.409756,766.007996
3.413339,766.384338
3.416921,766.752258
3.420445,767.111755
3.423908,767.463135
3.427343,767.806519
3.430807,768.141785
3.43436,768.469177
3.438003,768.788696
3.441706,769.100464
3.445408,769.404785
3.449081,769.701782
3.452754,769.99176
3.456486,770.275024
3.460338,770.551392
3.464278,770.821228
3.468279,771.084656
3.47231,771.342041
3.47637,771.593567
3.48049,771.839844
3.484729,772.080688
3.489117,772.316711
3.493654,772.547729
3.49828,772.774292
3.502966,772.996643
3.507741,773.215271
3.512635,773.430298
3.517708,773.642029
3.52299,773.850708
3.52845,774.056519
3.53406,774.259766
3.539789,774.460632
3.545666,774.659668
3.551753,774.857178
3.558078,775.053162
3.564671,775.247986
3.571502,775.441833
3.578512,775.634888
3.585641,775.827637
3.59289,776.020264
3.600287,776.213074
3.607864,776.406128
3.615619,776.599609
3.623494,776.793701
3.631398,776.988647
3.639273,777.184631
3.647088,777.382019
3.654873,777.580688
3.662659,777.780945
3.670444,777.982666
3.67817,778.186157
3.685777,778.391235
3.693205,778.598389
3.700424,778.807617
3.707434,779.019043
3.714266,779.232544
3.720919,779.44812
3.727363,779.665771
3.733509,779.885498
3.739297,780.107422
3.744727,780.331604
3.7498,780.558044
3.754544,780.78656
3.758931,781.01709
3.76293,781.249451
3.766453,781.483643
3.769438,781.719788
3.771858,781.957642
3.77374,782.197144
3.775086,782.43811
3.775896,782.680298
3.776109,782.923523
3.775636,783.167664
3.774419,783.41272
3.772426,783.658508
3.769658,783.904785
3.766116,784.151367
3.761768,784.39801
3.756527,784.644348
3.750301,784.89032
3.742973,785.135803
3.734512,785.380554
3.724888,785.624451
3.714072,785.867065
3.702004,786.108337
3.688565,786.347778
3.673606,786.58551
3.657008,786.821106
3.638681,787.054749
3.618565,787.28595
3.596631,787.514526
3.572819,787.740051
3.547011,787.962646
3.519056,788.181946
3.488836,788.398071
3.456262,788.610657
3.421273,788.819702
3.383811,789.024963
3.343815,789.226196
3.301137,789.423401
3.255657,789.616455
3.207226,789.80542
3.155756,789.990234
3.101215,790.170715
3.043546,790.346802
2.982658,790.518127
2.918432,790.684875
2.850749,790.846924
2.779489,791.004333
2.704565,791.156982
2.625944,791.30481
2.543629,791.447693
2.457559,791.585449
2.367644,791.718201
2.273767,791.845642
2.175837,791.967834
2.073823,792.084839
1.967758,792.196594
1.857669,792.302795
1.743558,792.40332
1.625365,792.498047
1.503059,792.587097
1.376612,792.670105
1.246053,792.747314
1.111441,792.818481
0.972867,792.883423
0.830419,792.941833
0.684127,792.993774
0.534021,793.03894
0.380192,793.077332
0.222757,793.108765
0.061896,793.133118
0,793.150146
0,793.159729
0,793.16156
0,793.155579
0,793.141602
0,793.119507
0,793.089111
0,793.050049
0,793.002258
0,792.945557
0,792.879761
0,792.804626
0,792.720032
0,792.625671
0,792.521484
0,792.406982
0,792.282104
0,792.146729
0,792.000671
0,791.843567
0,791.675232
0,791.495422
0,791.303833
0,791.100281
0,790.88446
0,790.656189
0,790.415283
0,790.161377
0,789.894348
0,789.613525
0,789.31897
0,789.010193
0,788.687256
0,788.349548
0,787.996887
0,787.628906
0,787.245056
0,786.845215
0,786.428955
0,785.996155
0,785.546265
0,785.079102
0,784.593994
0,784.090759
0,783.56897
0,783.028259
0,782.468262
0,781.888855
0,781.289246
0,780.669189
0,780.028198
0,779.365906
0,778.681824
0,777.975769
0,777.247192
0.344684,776.495728
1.050584,775.720886
1.81028,774.922119
2.62568,774.099121
3.498691,773.251465
4.431308,772.378723
5.425529,771.48053
6.48335,770.556335
7.606768,769.605896
8.797659,768.628479
10.0579,767.623779
11.389339,766.59137
12.793824,765.530884
14.273201,764.442017
15.829288,763.324097
17.463842,762.176819
19.178473,760.999695
20.974728,759.792358
22.854097,758.554321
24.818012,757.285339
26.867842,755.984863
29.004835,754.652527
31.230156,753.28772
33.544758,751.890137
35.949501,750.45929
38.445103,748.994934
41.032246,747.496521
43.711525,745.963867
46.483448,744.39624
49.348396,742.793213
52.306576,741.15448
55.358051,739.479553
58.502758,737.768066
61.740543,736.019592
65.071136,734.233948
68.494148,732.410278
72.009079,730.548401
75.615257,728.647705
79.311913,726.707886
83.098198,724.728394
86.973274,722.708923
90.936188,720.648987
94.985992,718.548096
99.12162,716.405701
103.341965,714.221313
107.645828,711.994507
112.032005,709.724731
116.499321,707.41156
121.046562,705.054626
125.67244,702.65332
130.375717,700.207031
135.155045,697.715393
140.009094,695.177795
144.936523,692.593994
149.935974,689.963379
155.006073,687.285461
160.145523,684.559814
165.352905,681.785828
170.626724,678.963013
175.965576,676.091003
181.367905,673.169312
186.83226,670.197571
192.357117,667.175232
197.940903,664.101929
203.582108,660.977051
209.278992,657.800476
215.029739,654.571594
220.832581,651.290283
226.685638,647.956055
232.587006,644.568604
238.534775,641.127563
244.526794,637.632629
250.560913,634.083435
256.634766,630.47998
262.745972,626.821899
268.892029,623.109131
275.070435,619.341553
281.278534,615.518921
287.51358,611.640991
293.772797,607.708008
300.053162,603.719727
306.351746,599.676392
312.665497,595.577881
318.991394,591.424438
325.326355,587.216187
331.667267,582.953186
338.010895,578.63562
344.354065,574.263916
350.693512,569.838318
357.025909,565.359375
363.348053,560.827332
369.656708,556.242676
375.9487,551.605957
382.220734,546.917542
388.469574,542.178162
394.692078,537.388611
400.88504,532.549438
407.04538,527.661499
413.170074,522.725525
419.256134,517.742432
425.300629,512.713013
431.300598,507.638245
437.253235,502.519257
443.155762,497.356995
449.005676,492.152679
454.800354,486.907288
460.537354,481.622162
466.214325,476.298401
471.828888,470.937317
477.378937,465.540222
482.862335,460.108582
488.277283,454.643616
493.621918,449.146851
498.894623,443.619812
504.093658,438.063995
509.217621,432.481018
514.265137,426.872498
519.235046,421.240143
524.126221,415.585571
528.937805,409.910522
533.669189,404.216675
538.319458,398.50589
542.888062,392.779968
547.374634,387.040802
551.77887,381.290253
556.100525,375.530151
560.339783,369.76239
564.496521,363.988953
568.571045,358.21167
572.563599,352.432617
576.474487,346.653809
580.304321,340.877167
584.05365,335.104706
587.72345,329.338287
591.314392,323.579987
594.827515,317.831696
598.26355,312.09549
601.623596,306.373383
604.908936,300.667419
608.120789,294.979462
611.260376,289.311584
614.329285,283.665588
617.328735,278.043518
620.260193,272.447418
623.125122,266.879181
625.925049,261.340912
628.66156,255.834305
631.336548,250.361313
633.951416,244.923706
636.508057,239.523285
639.007935,234.161865
641.452759,228.841248
643.844299,223.563126
646.184326,218.329132
648.474609,213.140854
650.71698,207.999863
652.913147,202.9077
655.06488,197.865875
657.17395,192.875839
659.241943,187.938965
661.270813,183.056534
663.262207,178.229767
665.218018,173.459885
667.139587,168.748032
669.028931,164.095398
670.88739,159.503021
672.716797,154.971878
674.518677,150.502853
676.294678,146.096786
678.046265,141.75444
679.774902,137.476563
681.482056,133.26387
683.169067,129.116989
684.83728,125.036484
686.488159,121.022766
688.122803,117.076241
689.742615,113.197273
691.348572,109.386177
692.941711,105.643242
694.523254,101.968697
696.094055,98.362671
697.655151,94.825195
699.207336,91.356255
700.751648,87.955788
702.288635,84.623741
703.819031,81.360023
705.343262,78.16449
706.862,75.03688
708.375732,71.976898
709.885132,68.984184
711.390137,66.058357
712.891357,63.199055
714.388794,60.405899
715.88269,57.678459
717.372986,55.016239
718.859985,52.418694
720.343689,49.885265
721.823914,47.415379
723.300659,45.008507
724.77356,42.664104
726.242493,40.381611
727.707275,38.1604
729.16748,35.999817
730.622864,33.899166
732.072998,31.857834
733.517334,29.875189
734.955383,27.950632
736.386658,26.083515
737.810547,24.273144
739.226501,22.518806
740.63385,20.819757
742.032104,19.175343
743.420288,17.5849
744.797974,16.047779
746.164124,14.563261
747.518127,13.130602
748.859253,11.749055
750.18689,10.417874
751.500122,9.136374
752.798096,7.903867
754.0802,6.719669
755.345398,5.583062
756.593079,4.4933
757.822327,3.449608
759.032471,2.45121
760.222717,1.497329
761.392212,0.58722
762.540283,0
763.666077,0
764.768738,0
765.8479,0
766.90271,0
767.932495,0
768.936707,0
769.91449,0
770.865356,0
771.788696,0
772.684082,0
773.550903,0
774.388733,0
775.19696,0
775.975281,0
776.723267,0
777.440552,0
778.126892,0
778.781982,0
779.40564,0
779.99762,0
780.557556,0
781.085327,0
781.580933,0
782.04425,0
782.475464,0
782.874329,0
783.240967,0
783.575439,0
783.877625,0
784.14801,0
784.386658,0
784.593872,0
784.769775,0
784.914795,0
785.028992,0
785.112732,0
785.166382,0
785.190491,0
785.185303,0
785.151306,0
785.088989,0
784.998657,0
784.880615,0
784.735657,0
784.56427,0
784.366943,0
784.144409,0
783.896912,0
783.625061,0
783.329529,0
783.010681,0
782.669434,0
782.306152,0
781.921692,0
781.516357,0
781.090881,0
780.645813,0
780.181763,0
779.699219,0
779.199158,0
778.681885,0
778.147949,0
777.597961,0
777.032532,0
776.452148,0
775.857727,0
775.249512,0
774.628174,0
773.994263,0
773.348083,0
772.690308,0
772.021423,0
771.342041,0
770.652588,0
769.953613,0
769.245422,0
768.528381,0
767.802979,0
767.069763,0
766.329041,0
765.581482,0
764.827332,0
764.066895,0
763.300537,0
762.528564,0
761.751526,0
760.969788,0
760.183716,0
759.393738,0
758.600098,0
757.80304,0
757.003113,0
756.200684,0
755.39624,0
754.59021,0
753.782898,0
752.974609,0
752.16571,0
751.356628,0
750.547852,0
749.739746,0
748.9328,0
748.127502,0
747.324158,0
746.523132,0
745.724792,0
744.929749,0
744.138489,0
743.351379,0
742.568787,0
741.79126,0
741.019043,0
740.252808,0
739.493103,0
738.740356,0
737.995056,0
737.257629,0
736.528564,0
735.808289,0
735.097412,0
734.396301,0
733.705627,0
733.025818,0
732.357239,0
731.700317,0
731.055603,0
730.423523,0
729.804565,0
729.199219,0
728.607971,0
728.031128,0
727.468994,0
726.922119,0
726.390808,0
725.875549,0
725.376709,0
724.894714,0
724.42981,0
723.982239,0
723.552429,0
723.140564,0
722.747131,0
722.372437,0
722.016541,0
721.679871,0
721.36261,0
721.064758,0
720.786621,0
720.528503,0
720.290527,0
720.072937,0
719.875793,0
719.699158,0
719.54303,0
719.407654,0
719.292847,0
719.198853,0
719.12561,0
719.072998,0
719.041016,0
719.029541,0
719.038452,0
719.067627,0
719.116882,0
719.186279,0
719.275391,0
719.384033,0
719.511841,0
719.658569,0
719.824036,0
720.007874,0
720.209656,0
720.429077,0
720.665833,0
720.919312,0
721.189148,0
721.475037,0
721.776611,0
722.093262,0
722.424622,0
722.770203,0
723.129395,0
723.50177,0
723.886963,0
724.284424,0
724.693665,0
725.114136,0
725.545349,0
725.986633,0
726.437622,0
726.897705,0
727.366516,0
727.843445,0
728.32782,0
728.819092,0
729.31665,0
729.820007,0
730.328796,0
730.842468,0
731.360352,0
731.882019,0
732.406799,0
732.934204,0
733.463806,0
733.995117,0
734.527771,0
735.061157,0
735.594849,0
736.128357,0
736.661194,0
737.192993,0
737.72345,0
738.252136,0
738.778687,0
739.302734,0
739.823792,0
740.341492,0
740.855591,0
741.365784,0
741.871704,0
742.373047,0
742.86969,0
743.361023,0
743.846985,0
744.327332,0
744.801819,0
745.270264,0
745.732666,0
746.188599,0
746.637939,0
747.080566,0
747.516418,0
747.945313,0
748.36731,0
748.782227,0
749.189941,0
749.590271,0
749.983398,0
750.369202,0
750.747864,0
751.119324,0
751.483582,0
751.840637,0
752.190552,0
752.533386,0
752.869202,0
753.198303,0
753.520691,0
753.836487,0
754.145813,0
754.448853,0
754.745605,0
755.036438,0
755.321716,0
755.601563,0
755.875977,0
756.145386,0
756.40979,0
756.669617,0
756.925049,0
757.176575,0
757.424316,0
757.668823,0
757.909912,0
758.148193,0
758.38385,0
758.617432,0
758.849121,0
759.079346,0
759.308533,0
759.536865,0
759.764709,0
759.99231,0
760.220032,0
760.448364,0
760.677551,0
760.907837,0
761.139648,0
761.37323,0
761.608826,0
761.84668,0
762.08728,0
762.330688,0
762.577026,0
762.826721,0
763.079895,0
763.33667,0
763.59729,0
763.862,0
764.13092,0
764.404175,0
764.681824,0
764.963989,0
765.250671,0
765.542053,0
765.838135,0
766.138977,0
766.44458,0
766.754883,0
767.069824,0
767.389526,0
767.713806,0
768.042664,0
768.376099,0
768.713989,0
769.056213,0
769.402527,0
769.752991,0
770.1073,0
770.465515,0
770.827271,0
771.192505,0
771.560852,0
771.93219,0
772.306213,0
772.682983,0
773.061951,0
773.442993,0
773.825867,0
774.210266,0
774.595764,0
774.982056,0
775.369019,0
775.756287,0
776.143555,0
776.530457,0
776.916687,0
777.301758,0
777.685364,0
778.067322,0
778.447266,0
778.82489,0
779.19989,0
779.571777,0
779.940247,0
780.305054,0
780.665894,0
781.022461,0
781.374573,0
781.721924,0
782.064148,0
782.401001,0
782.732178,0
783.057495,0
783.376892,0
783.690002,0
783.996582,0
784.296509,0
784.589539,0
784.87561,0
785.154419,0
785.426086,0
785.690308,0
785.947021,0
786.195923,0
786.437073,0
786.670349,0
786.895874,0
787.113647,0
787.323364,0
787.525269,0
787.719177,0
787.905151,0
788.08313,0
788.253357,0
788.415833,0
788.570618,0
788.717773,0
788.857239,0
788.989136,0
789.113586,0
789.230652,0
789.340637,0
789.443604,0
789.539551,0
789.628601,0
789.710938,0
789.786682,0
789.856079,0
789.919189,0
789.976318,0
790.027527,0
790.072937,0
790.112732,0
790.146973,0
790.176147,0
790.200317,0
790.219543,0
790.23407,0
790.243896,0
790.249268,0
790.250427,0
790.247498,0
790.240723,0
790.230164,0
790.215942,0
790.198242,0
790.17688,0
790.152222,0
790.124512,0
790.093567,0
790.059692,0
790.022705,0
789.982727,0
789.939697,0
789.893799,0
789.844849,0
789.792969,0
789.738098,0
789.679993,0
789.618652,0
789.553955,0
789.48584,0
789.414246,0
789.338928,0
789.259766,0
789.176453,0
789.088928,0
788.996765,0
788.900024,0
788.79834,0
788.691528,0
788.579163,0
788.460938,0
788.336426,0
788.205444,0
788.067566,0
787.922546,0
787.769897,0
787.609192,0
787.439941,0
787.261719,0
787.073914,0
786.87616,0
786.668152,0
786.449036,0
786.218384,0
785.975769,0
785.720276,0
785.451477,0
785.168701,0
784.871399,0
784.558838,0.408118
784.23053,1.698546
783.885437,3.059275
783.52301,4.492152
783.142395,5.998936
782.742981,7.581323
782.323975,9.240953
781.884521,10.979436
781.423828,12.798409
780.94104,14.699482
780.435181,16.6842
779.905518,18.754032
779.351074,20.910309
778.771057,23.154285
778.16449,25.487181
777.530273,27.910131
776.867615,30.424231
776.175415,33.030437
775.452698,35.729553
774.698486,38.522232
773.911804,41.409012
773.091492,44.390301
772.236511,47.466434
771.345825,50.637581
770.418213,53.90377
769.452515,57.264828
768.447815,60.720387
767.402954,64.269875
766.31665,67.91259
765.187988,71.647682
764.015564,75.474197
762.798279,79.390968
761.534912,83.396667
760.224487,87.489777
758.865723,91.668648
757.457397,95.931496
755.998474,100.276489
754.48761,104.701683
752.923584,109.205017
751.30542,113.784332
749.631775,118.437309
747.901794,123.161629
746.114136,127.954887
744.267822,132.814713
742.361511,137.738708
740.394226,142.724426
738.36499,147.769379
736.272583,152.871002
734.11615,158.026718
731.894653,163.234009
729.607117,168.490341
727.252502,173.793182
724.830017,179.140015
722.338623,184.528244
719.777649,189.955185
717.146301,195.418121
714.443787,200.914352
711.669434,206.441132
708.822327,211.995789
705.901917,217.575562
702.907654,223.177673
699.838806,228.799255
696.695007,234.437408
693.475647,240.089172
690.180359,245.751663
686.808594,251.421997
683.360229,257.09729
679.834717,262.774597
676.231934,268.450928
672.551697,274.12326
668.793884,279.788605
664.958252,285.443909
661.0448,291.086273
657.053406,296.712738
652.984314,302.320465
648.837402,307.906555
644.613159,313.467957
640.311462,319.001892
635.932739,324.505432
631.477234,329.97583
626.945251,335.410492
622.337341,340.806732
617.653992,346.161987
612.895691,351.473694
608.06311,356.739532
603.156799,361.957214
598.177307,367.124695
593.12561,372.23999
588.002441,377.301178
582.808899,382.306549
577.545837,387.254425
572.214294,392.143494
566.81543,396.972443
561.350159,401.740265
555.819885,406.446106
550.225769,411.089081
544.569336,415.668579
538.851929,420.184113
533.075195,424.635406
527.240356,429.022461
521.349182,433.345367
515.403259,437.604431
509.404419,441.800018
503.354492,445.932587
497.255463,450.002777
491.109222,454.011292
484.917725,457.959259
478.683105,461.847809
472.407471,465.678101
466.09314,469.451569
459.742432,473.169525
453.357727,476.833344
446.941467,480.444641
440.496063,484.005096
434.024078,487.516449
427.528137,490.980713
421.010895,494.399719
414.475159,497.775299
407.923676,501.109222
401.359283,504.403381
394.78479,507.659698
388.203064,510.880371
381.617004,514.067383
375.029663,517.222656
368.443939,520.348083
361.862915,523.445435
355.28952,526.516541
348.726776,529.563232
342.177612,532.58728
335.645081,535.590576
329.132141,538.574707
322.641785,541.541138
316.176941,544.491455
309.740479,547.426697
303.335205,550.348572
296.963928,553.258362
290.629456,556.157227
284.334412,559.046509
278.081543,561.927185
271.873383,564.800171
265.712372,567.666382
259.600861,570.526672
253.541214,573.38208
247.535721,576.233398
241.586578,579.081177
235.695908,581.92627
229.865677,584.76886
224.097824,587.609619
218.394104,590.448914
212.756287,593.287292
207.186111,596.125061
201.685257,598.962524
196.255264,601.799805
190.897583,604.63678
185.61351,607.473755
180.404312,610.310608
175.271103,613.147461
170.215012,615.984253
165.237122,618.82074
160.338364,621.656677
155.519562,624.491821
150.781403,627.325745
146.124451,630.158264
141.54924,632.989014
137.056305,635.817688
132.646027,638.643738
128.318848,641.466675
124.074959,644.285767
119.914528,647.100525
115.83757,649.9104
111.844063,652.714905
107.933983,655.513367
104.107277,658.305054
100.363777,661.089355
96.703293,663.865234
93.125488,666.63208
89.629959,669.389099
86.216263,672.135803
82.883972,674.871094
79.632645,677.594482
76.461769,680.304932
73.370773,683.001465
70.358963,685.68335
67.425644,688.349792
64.570068,690.999939
61.791477,693.632996
59.089134,696.24823
56.462265,698.844421
53.91003,701.420898
51.431511,703.976563
49.025749,706.51062
46.691795,709.022461
44.428688,711.511108
42.235481,713.975952
40.111217,716.415833
38.054905,718.830139
36.065517,721.217896
34.141933,723.578491
32.283123,725.911133
30.488033,728.215271
28.755627,730.490112
27.084888,732.734985
25.474741,734.949158
23.924114,737.131958
22.431873,739.28302
20.996946,741.40155
19.618231,743.487244
18.294649,745.539429
17.025129,747.557739
15.808567,749.541443
14.64383,751.490234
13.529757,753.403625
12.465242,755.281372
11.449213,757.123047
10.480596,758.928223
9.558286,760.696655
8.68118,762.427856
7.848145,764.121704
7.058047,765.777771
6.309754,767.395752
5.602191,768.975586
4.934284,770.517029
4.30493,772.019775
3.712996,773.483459
3.157317,774.90802
2.636702,776.293274
2.149986,777.639221
1.696037,778.945557
1.273781,780.212219
0.882114,781.439026
0.519904,782.625732
0.186016,783.772278
0,784.87854
0,785.94458
0,786.970337
0,787.955627
0,788.900269
0,789.80426
0,790.667358
0,791.489746
0,792.271362
0,793.012207
0,793.71228
0,794.37146
0,794.989685
0,795.567139
0,796.103638
0,796.599426
0,797.054626
0,797.469238
0,797.843384
0,798.176941
0,798.470032
0,798.7229
0,798.935791
0,799.108887
0,799.242371
0,799.336243
0,799.390808
0,799.406128
0,799.382568
0,799.320496
0,799.220337
0,799.082031
0,798.906189
0,798.69281
0,798.442444
0,798.155334
0,797.832153
0,797.473083
0,797.078857
0,796.649536
0,796.18573
0,795.687744
0,795.156433
0,794.592224
0.067727,793.995728
0.173275,793.367676
0.277926,792.708313
0.381503,792.018433
0.483826,791.298584
0.584746,790.549683
0.684173,789.772339
0.782079,788.96759
0.878403,788.135925
0.973086,787.278259
1.065979,786.395081
1.156963,785.487366
1.245948,784.556091
1.332904,783.602173
1.417862,782.626587
1.500821,781.630127
1.581782,780.613586
1.660655,779.577759
1.73735,778.523499
1.811809,777.452026
1.88403,776.364075
1.954075,775.260803
2.022002,774.142944
2.087812,773.011353
2.151474,771.86676
2.21296,770.710144
2.272238,769.542419
2.32937,768.364563
2.384413,767.177429
2.437459,765.981873
2.488537,764.778564
2.537617,763.568176
2.584699,762.351685
2.629783,761.129761
2.672929,759.903259
2.714196,758.673096
2.753674,757.439819
2.791424,756.204041
2.827473,754.966492
2.861793,753.727722
2.894414,752.488403
2.925364,751.24939
2.954735,750.011108
2.982585,748.774109
3.008974,747.539001
3.033902,746.306091
3.05734,745.076111
3.079316,743.849487
3.099861,742.626953
3.119065,741.408813
3.137017,740.195557
3.153746,738.98761
3.169252,737.785339
3.183506,736.589294
3.196538,735.400024
3.208407,734.218018
3.219203,733.04364
3.228985,731.877258
3.237783,730.719177
3.245597,729.569824
3.252398,728.429626
3.258215,727.299133
3.263078,726.178772
3.267076,725.068848
3.2703,723.96991
3.272748,722.88208
3.274422,721.805725
3.27529,720.741516
3.275384,719.689758
3.274762,718.651062
3.273544,717.625793
3.27179,716.614197
3.269558,715.616577
3.26685,714.633423
3.263636,713.6651
3.259915,712.712219
3.255746,711.775208
3.251221,710.854553
3.246427,709.9505
3.241395,709.063416
3.236154,708.193604
3.230675,707.341675
3.224957,706.508057
3.219031,705.693298
3.212986,704.897705
3.206881,704.121582
3.200777,703.365295
3.194643,702.629089
3.188479,701.913574
3.182256,701.219238
3.176003,700.546387
3.169751,699.895386
3.163558,699.266663
3.157425,698.660095
3.151352,698.076355
3.145308,697.515686
3.139295,696.978516
3.133342,696.465088
3.127508,695.97583
3.121823,695.510681
3.116288,695.069885
3.110872,694.653564
3.105574,694.262146
3.100367,693.895813
3.095279,693.554626
3.09034,693.238708
3.08558,692.948242
3.080999,692.682983
3.076567,692.443054
3.072255,692.228516
3.068062,692.039429
3.064048,691.875793
3.060243,691.737488
3.056676,691.624451
3.053319,691.536316
3.050139,691.473145
3.047109,691.434692
3.044229,691.420898
3.041527,691.431641
3.039063,691.466858
3.036868,691.525879
3.034911,691.608643
3.033133,691.714783
3.031473,691.844055
3.029933,691.996277
3.028512,692.171143
3.02727,692.368225
3.026237,692.587219
3.025382,692.827637
3.024646,693.089111
3.02394,693.371399
3.023234,693.674072
3.022557,693.996643
3.02194,694.338928
3.021442,694.700195
3.021063,695.080078
3.020744,695.477966
3.020424,695.893555
3.020105,696.326538
3.019815,696.776428
3.019644,697.242798
3.019652,697.725098
3.019838,698.222778
3.020144,698.735352
3.02051,699.262512
3.020935,699.803833
3.02145,700.358887
3.022113,700.927307
3.022986,701.508362
3.024067,702.101746
3.025327,702.706909
3.026706,703.323486
3.028205,703.951294
3.029853,704.589783
3.031709,705.238525
3.033804,705.897095
3.036137,706.565063
3.038679,707.242004
3.0414,707.927612
3.044299,708.621643
3.047437,709.323669
3.050844,710.033386
3.054548,710.750305
3.05855,711.474182
3.062791,712.204468
3.06727,712.941223
3.071987,713.684021
3.076973,714.432617
3.082257,715.186646
3.087838,715.945923
3.093717,716.710022
3.099835,717.47876
3.106162,718.251953
3.112696,719.029358
3.119499,719.810669
3.126601,720.595764
3.134029,721.384216
3.141756,722.17572
3.149751,722.970154
3.157984,723.767273
3.166456,724.566956
3.175195,725.368896
3.184233,726.172791
3.193598,726.978394
3.203261,727.785278
3.213163,728.593323
3.223243,729.402283
3.233502,730.212219
3.24397,731.022583
3.254676,731.83313
3.26565,732.643677
3.276832,733.453735
3.288163,734.263245
3.299613,735.072021
3.311152,735.879944
3.322811,736.686707
3.334618,737.492065
3.346574,738.295532
3.35865,739.097046
3.370785,739.896118
3.382949,740.692871
3.395144,741.487
3.407427,742.278259
3.41983,743.066284
3.432352,743.850769
3.444934,744.63147
3.457546,745.408203
3.470127,746.180664
3.48268,746.948853
3.495232,747.712341
3.507814,748.470825
3.520455,749.223938
3.533097,749.971436
3.545679,750.713135
3.558172,751.448853
3.570576,752.178467
3.582921,752.901611
3.595235,753.618103
3.607521,754.327393
3.619746,755.029541
3.631883,755.724182
3.6439,756.411316
3.655798,757.090881
3.667607,757.76239
3.679357,758.425659
3.691018,759.080566
3.702559,759.726929
3.713922,760.364746
3.725046,760.993774
3.735933,761.614136
3.746581,762.225525
3.75699,762.827942
3.767132,763.421143
3.776916,764.005249
3.786254,764.580139
3.795085,765.145874
3.80338,765.702393
3.811138,766.249878
3.818361,766.788147
3.825017,767.3172
3.831048,767.837036
3.836334,768.347717
3.840816,768.849487
3.844464,769.342468
3.847277,769.826477
3.849227,770.301819
3.850282,770.768372
3.850355,771.226196
3.849354,771.675537
3.847192,772.116516
3.843808,772.549377
3.839202,772.973999
3.833345,773.390503
3.826177,773.79895
3.817609,774.199463
3.80752,774.592224
3.795823,774.977417
3.782486,775.355164
3.767511,775.725464
3.750867,776.088379
3.732465,776.443848
3.712185,776.792114
3.689879,777.133118
3.665427,777.467102
3.63877,777.794128
3.609877,778.114136
3.57872,778.427124
3.545208,778.733154
3.509223,779.032104
3.470615,779.324158
3.429265,779.609436
3.385113,779.887878
3.33813,780.159485
3.288285,780.424316
3.23549,780.682129
3.179654,780.933105
3.12066,781.177246
3.058416,781.414612
2.992894,781.645203
2.924093,781.869019
2.852013,782.085938
2.776624,782.296021
2.697837,782.499146
2.615563,782.695435
2.529771,782.884888
2.440462,783.067566
2.347665,783.243408
2.25141,783.412476
2.151698,783.574463
2.048497,783.729431
1.941779,783.877563
1.831572,784.01886
1.717938,784.153259
1.600994,784.280823
1.48083,784.401489
1.357536,784.515076
1.231142,784.621765
1.101706,784.721558
0.969348,784.814514
0.834246,784.900635
0.696611,784.980042
0.556649,785.05249
0.41451,785.118103
0.270342,785.176819
0.124326,785.228882
0,785.27417
0,785.312988
0,785.345093
0,785.370605
0,785.389282
0,785.401489
0,785.406982
0,785.406128
0,785.398743
0,785.384949
0,785.364624
0,785.337769
0,785.30426
0,785.264343
0,785.218018
0,785.165344
0,785.106079
0,785.040283
0,784.967651
0,784.888367
0,784.802307
0,784.709473
0,784.609741
0,784.503052
0,784.389099
0,784.2677
0,784.138733
0,784.002075
0,783.857666
0,783.705383
0,783.544739
0,783.37561
0,783.197632
0,783.010498
0,782.814087
0,782.608032
0,782.39209
0,782.165833
0,781.928772
0,781.680481
0,781.420715
0,781.149048
0,780.865051
